zip_code,households,white_households,black_or_african_american_households,american_indian_alaska_native_households,asian_households,pacific_islander_households,other_race_households,mixed_race_households,hispanic_or_latino_households,"white_alone,_not_hispanic_or_latino",median_income,regionid,sizerank,regiontype,statename,state,city,metro,countyname,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,name_x,address,zipcode,price_low,price_high,layout,amenities,link,phone_number,name_y,dp04_0001e,dp04_0003e,dp04_0004e,dp04_0005e,zip_code_tabulation_area
46201,"13,874","9,160","2,817",59,54,0,763,"1,021","1,802","8,570","48,183",78020.0,3595.0,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37525.23589,37505.6564,37580.81714,37597.27069,37546.10284,37296.25193,36907.74935,36481.68475,36036.65779,35821.15733,35809.77389,35915.09638,36029.32043,36185.8202,36584.73667,37069.51533,37626.17076,37996.08006,38154.26878,38054.58154,37762.30788,37574.54426,37548.38553,37637.31991,37760.83355,37834.32582,37994.09674,38148.97844,38234.31066,38277.9836,38250.96312,38223.39288,38175.36692,38160.22786,38226.79426,38354.21098,38598.26085,38885.94788,39146.00603,39251.23507,39161.67451,38930.73418,38635.35115,38340.55368,37938.68787,37507.35106,37230.28686,37225.19443,37383.17258,37444.51043,37885.37344,38353.7046,38955.34251,40034.79875,41594.60516,43252.32198,44066.25657,44218.07153,44498.7353,44762.94056,45354.77617,45427.24472,44955.64751,44188.3503,43694.81734,43325.92324,42834.09616,41976.86547,41017.57527,39914.53339,38573.76377,37921.44541,37699.00568,37819.05022,37911.43494,37870.1253,37813.82598,37777.82191,37779.17166,37921.3269,37233.43069,35962.57452,34354.59765,33233.98163,32453.56835,31551.50688,30573.35834,29725.21902,29357.98258,29138.696,28626.60856,28110.19532,27760.62579,27739.76551,27604.71634,27185.97808,26926.46767,26789.3743,26783.70833,26677.27346,26597.86869,26846.0554,27410.10991,28254.98095,29144.19535,30137.9651,30799.04462,31072.86179,30934.4137,30875.19362,30665.96008,30345.27142,29818.27719,29462.13182,29239.36433,29190.45159,29481.13406,29979.12085,30456.22257,30626.04709,30680.44879,30711.03133,30966.2957,31621.15879,32890.63504,34264.94291,35348.03577,36227.77243,37043.92817,37967.8494,38775.366,39528.49234,40066.35875,40503.10649,40562.00715,40558.76979,40518.30623,40742.21188,40913.69373,40957.55381,40981.51517,41254.35908,41717.09635,42096.3321,42287.76389,42101.06551,41927.73963,41621.50008,41512.99426,41394.88933,41691.99048,41990.88062,42721.21017,43516.94332,44357.63483,44912.60588,45177.39658,45413.9499,45778.28624,46349.64933,47078.77612,47771.35533,48467.81352,49577.55822,50823.64559,52269.5869,53707.98132,55152.351,56284.41388,56829.73398,57102.72991,57775.15369,59132.43261,60941.29086,62812.4478,64273.50023,65432.26589,66190.60444,67074.06425,68297.09431,69575.57116,70791.532,71400.69051,72077.01583,72580.51953,73621.66563,74663.64256,75680.36482,76455.54647,77162.08167,78350.55395,80138.08296,82261.38014,84480.06861,86795.20224,89756.76361,92974.11441,95700.13065,96957.81806,97583.55515,98296.04807,100124.3649,102536.5274,105523.5933,108308.0565,111230.5417,114450.1651,118211.2179,121528.3907,124556.6473,126927.775,128534.4936,128621.2641,128089.8209,128236.8433,129583.9558,131544.1589,134820.8149,139323.1805,143510.1826,145938.0864,146921.1485,148001.6684,148502.3382,147919.2867,146680.249,145787.4528,145472.6255,145839.9142,147059.3766,148953.1577,150823.667,152354.5549,152677.7566,151842.8484,149782.8668,147637.7193,145719.4742,144254.5828,143194.464,142662.3466,143342.2057,144678.4421,145917.5514,146558.7178,146630.018,146632.3373,146454.754,146073.2142,145987.8953,146037.5731,146585.059,,,,,,,,,,ZCTA5 46201,17060.0,3572.0,2.5,5.1,46201.0
46202,"10,639","6,975","2,129",45,678,10,151,651,740,"6,737","61,082",78021.0,5607.0,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91846.57317,91774.9569,91789.78799,91523.85887,91483.79169,91199.06661,91246.58351,91003.3649,90481.3346,89579.45277,89503.07907,90283.37338,91554.95711,92418.01469,93008.87422,93729.80998,94550.85866,96047.90743,98016.21211,100806.2473,103027.6554,104954.8188,106206.7447,107364.2536,108363.2993,109015.4145,109503.7786,110139.5661,110761.7509,111927.1094,112658.2019,113099.4597,112876.1532,112635.7242,112771.0884,113014.7275,113479.7064,114088.8898,114997.8991,116186.1279,117313.3078,118685.9827,119526.7701,120124.7974,120357.3706,120866.5794,121341.7838,121749.7288,122141.5137,122136.99,121830.7364,121594.2931,122380.5617,123645.3591,124610.9273,124730.3336,124287.4786,124327.7091,126814.4275,130034.2195,133130.8245,133156.4346,133273.5035,132628.2282,133500.0745,133143.298,133830.0019,133735.0271,134500.1908,134643.4301,137045.7953,139816.8071,143604.99,145598.695,147249.8201,147632.8694,148294.4482,148888.1626,149128.8261,148580.7034,147736.5283,147520.1504,147340.8692,147600.952,146733.7774,146077.4159,143545.6963,141640.429,139224.6689,138483.6448,138186.1211,138317.4155,138648.3883,138776.2399,137863.8672,136585.1357,135403.349,135035.3422,134779.7358,134947.7478,134308.0427,133563.4039,132350.098,132559.5926,133745.7164,135725.818,137225.1169,138567.6661,139710.7011,141730.8312,143712.697,145309.7781,145108.9105,144632.487,144513.0373,145045.8044,145886.1963,146755.8162,147867.2238,148792.7027,149583.059,151187.0697,153234.6224,155413.7393,156683.1965,157322.1421,157090.0739,157144.7549,157221.1865,158411.1753,159746.2751,160812.6035,161769.596,162649.6182,163870.9955,164892.0634,165915.0604,167244.7088,168573.2071,170389.0484,172574.476,174909.9978,176646.9211,177856.8285,179255.0074,181386.8045,183558.9292,185776.9368,187156.5832,188949.3613,189855.1973,191228.4098,191866.3095,193297.2008,194986.2836,197719.2605,200820.5971,204710.0226,208928.6098,212716.8724,215843.7552,218827.9462,221327.1946,224128.4045,226245.1516,229550.0962,232505.7187,235444.4751,237843.8544,240596.2701,243584.9236,246416.4493,248898.5119,250962.7398,252480.3345,253276.1297,254517.6039,256661.487,259234.3915,261194.7563,262598.8468,263486.9172,264909.4276,266357.5979,268658.0332,270485.3514,271898.8755,272785.324,273820.0093,274984.087,276173.1397,276567.7523,276752.2009,276957.1928,277661.1393,279003.5781,280846.3942,282578.412,284854.3374,287094.0717,289891.1621,292242.0965,294067.2523,294273.4137,294073.7922,293861.923,295806.0648,298482.9117,302243.3045,305591.6631,309032.9669,313095.3974,318076.4278,322947.7155,327149.045,329534.956,331933.1822,333847.207,336510.3221,339379.3302,342992.6358,346254.4029,348992.1596,351302.518,353752.5415,356626.3548,359037.8342,361329.1208,360734.8988,357776.1791,352787.1867,349039.2758,346903.0147,346907.7072,347823.0435,349289.3877,350118.884,350515.928,349706.2154,348291.5603,346164.4239,344913.0204,344170.4557,343947.2818,343452.871,343125.526,344263.6443,346037.1279,348635.0602,350207.6053,350454.075,349251.056,347199.736,345626.6998,344318.963,343790.9371,343671.0677,9 on Canal,"335 W 9th St, Indianapolis, IN",46202.0,"$1,255","$3,300",1-3 Beds,"Pets Allowed, Fitness Center, Pool, In Unit Washer & Dryer, Clubhouse, Maintenance on site, Controlled Access",https://www.apartments.com/9-on-canal-indianapolis-in/gemsgnz/,(833) 420-1802,ZCTA5 46202,11949.0,1449.0,0.0,6.3,46202.0
46202,"10,639","6,975","2,129",45,678,10,151,651,740,"6,737","61,082",78021.0,5607.0,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91846.57317,91774.9569,91789.78799,91523.85887,91483.79169,91199.06661,91246.58351,91003.3649,90481.3346,89579.45277,89503.07907,90283.37338,91554.95711,92418.01469,93008.87422,93729.80998,94550.85866,96047.90743,98016.21211,100806.2473,103027.6554,104954.8188,106206.7447,107364.2536,108363.2993,109015.4145,109503.7786,110139.5661,110761.7509,111927.1094,112658.2019,113099.4597,112876.1532,112635.7242,112771.0884,113014.7275,113479.7064,114088.8898,114997.8991,116186.1279,117313.3078,118685.9827,119526.7701,120124.7974,120357.3706,120866.5794,121341.7838,121749.7288,122141.5137,122136.99,121830.7364,121594.2931,122380.5617,123645.3591,124610.9273,124730.3336,124287.4786,124327.7091,126814.4275,130034.2195,133130.8245,133156.4346,133273.5035,132628.2282,133500.0745,133143.298,133830.0019,133735.0271,134500.1908,134643.4301,137045.7953,139816.8071,143604.99,145598.695,147249.8201,147632.8694,148294.4482,148888.1626,149128.8261,148580.7034,147736.5283,147520.1504,147340.8692,147600.952,146733.7774,146077.4159,143545.6963,141640.429,139224.6689,138483.6448,138186.1211,138317.4155,138648.3883,138776.2399,137863.8672,136585.1357,135403.349,135035.3422,134779.7358,134947.7478,134308.0427,133563.4039,132350.098,132559.5926,133745.7164,135725.818,137225.1169,138567.6661,139710.7011,141730.8312,143712.697,145309.7781,145108.9105,144632.487,144513.0373,145045.8044,145886.1963,146755.8162,147867.2238,148792.7027,149583.059,151187.0697,153234.6224,155413.7393,156683.1965,157322.1421,157090.0739,157144.7549,157221.1865,158411.1753,159746.2751,160812.6035,161769.596,162649.6182,163870.9955,164892.0634,165915.0604,167244.7088,168573.2071,170389.0484,172574.476,174909.9978,176646.9211,177856.8285,179255.0074,181386.8045,183558.9292,185776.9368,187156.5832,188949.3613,189855.1973,191228.4098,191866.3095,193297.2008,194986.2836,197719.2605,200820.5971,204710.0226,208928.6098,212716.8724,215843.7552,218827.9462,221327.1946,224128.4045,226245.1516,229550.0962,232505.7187,235444.4751,237843.8544,240596.2701,243584.9236,246416.4493,248898.5119,250962.7398,252480.3345,253276.1297,254517.6039,256661.487,259234.3915,261194.7563,262598.8468,263486.9172,264909.4276,266357.5979,268658.0332,270485.3514,271898.8755,272785.324,273820.0093,274984.087,276173.1397,276567.7523,276752.2009,276957.1928,277661.1393,279003.5781,280846.3942,282578.412,284854.3374,287094.0717,289891.1621,292242.0965,294067.2523,294273.4137,294073.7922,293861.923,295806.0648,298482.9117,302243.3045,305591.6631,309032.9669,313095.3974,318076.4278,322947.7155,327149.045,329534.956,331933.1822,333847.207,336510.3221,339379.3302,342992.6358,346254.4029,348992.1596,351302.518,353752.5415,356626.3548,359037.8342,361329.1208,360734.8988,357776.1791,352787.1867,349039.2758,346903.0147,346907.7072,347823.0435,349289.3877,350118.884,350515.928,349706.2154,348291.5603,346164.4239,344913.0204,344170.4557,343947.2818,343452.871,343125.526,344263.6443,346037.1279,348635.0602,350207.6053,350454.075,349251.056,347199.736,345626.6998,344318.963,343790.9371,343671.0677,Cosmopolitan on the Canal,"310 W Michigan St, Indianapolis, IN",46202.0,"$1,145","$2,315",Studio - 2 Beds,"Pets Allowed, Fitness Center, In Unit Washer & Dryer, Walk-In Closets, Elevator",https://www.apartments.com/cosmopolitan-on-the-canal-indianapolis-in/d729k3h/,(463) 230-6419,ZCTA5 46202,11949.0,1449.0,0.0,6.3,46202.0
46203,"15,218","11,682","1,850",46,228,0,435,977,"1,379","11,389","55,375",78022.0,1868.0,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47092.96243,46918.82457,46873.66537,46803.75994,46775.65136,46723.13825,46375.62519,46207.47476,46058.33105,46232.6783,46494.06879,46724.3923,46989.00293,47301.41976,48081.00158,48860.85999,49393.45651,49544.4099,49589.76032,49792.76725,49811.89073,49947.9863,50057.64528,50364.80519,50623.54692,50726.36093,50667.22946,50471.45066,50347.33929,50397.51164,50565.94282,50793.78467,50840.85038,50818.9908,50762.66385,50885.02393,51037.91425,51132.43234,51179.01867,51086.61841,51010.71518,50910.45462,50977.97171,51043.31997,50888.49381,50611.55156,50304.89927,50350.70253,50523.43303,50656.73113,50619.97172,50489.08334,50725.99958,51114.53289,51523.41033,51539.16579,51338.71132,50916.21187,50550.72248,50367.18096,49988.38832,49273.55832,48135.82628,47358.81767,46970.2259,47116.63786,47380.70675,47823.27962,48135.94057,48313.50538,47923.93718,48041.93577,48530.09619,49287.3394,49550.73956,49543.64499,49380.65485,49185.9176,49214.67049,49268.87745,49019.77671,48143.38269,47094.98973,45962.45071,45010.61733,43909.9298,42961.68321,42083.87943,41569.59386,40985.00306,40328.53461,39754.33749,39316.78115,39151.1375,39036.64735,38920.19716,38600.50203,38006.68197,37749.04732,37858.84944,38698.09616,39791.55435,41279.0332,42654.13031,43669.08676,44287.5831,44429.83153,44244.89613,43662.47848,43246.30086,42765.93167,42384.52108,41952.66757,41791.11863,41773.37943,41718.28361,41789.23438,41988.42266,42245.74649,42197.05924,41976.01834,41682.95015,41796.03993,42251.59198,43564.53463,44947.79813,46247.86376,47419.06147,48564.80777,49645.80297,50430.48006,51153.22545,51987.26116,52672.55123,53153.04244,53470.67783,53868.50785,54430.16717,54760.87699,55151.27363,55514.32017,56062.41199,56453.30086,56605.98845,57090.09546,57477.27466,58115.02346,58264.24269,58509.40941,58854.20543,59657.32618,60508.50406,61574.84096,62739.53964,63909.23858,64833.05752,65681.57387,66363.22061,67054.94487,67487.69269,68237.61728,69081.33776,70141.72776,71302.85354,72479.00756,73861.9067,75400.44817,77029.92708,78370.12857,79117.93687,79743.15276,80884.50432,82418.54203,84037.18972,85348.55593,86783.13476,88255.71675,89797.87556,91244.26439,92789.41198,94247.73801,95440.00503,96075.60021,96886.74374,97740.56339,99160.36643,100086.6634,100836.9342,101250.6383,101823.7666,102857.7476,104285.0671,105931.2372,107968.5324,110036.8164,112315.0832,114203.8331,115587.2016,116078.4935,116043.9746,116299.9929,117524.866,119783.0471,122622.6403,125410.3006,128107.8509,131445.9808,135219.0054,138546.1367,140646.2747,141868.8663,142241.8436,142088.6937,141531.0673,141872.0139,142935.147,144538.137,147392.9049,151525.3476,156175.8132,159693.7116,161662.3484,162894.1072,162648.4681,161921.4739,160866.7061,160715.7329,160819.4836,161297.7055,162362.6877,164029.9358,165828.026,167332.4841,167844.3484,167137.9307,165103.1332,162860.3829,160952.7765,159811.1227,159157.3364,158838.6586,159568.6065,160926.3505,162655.3724,163794.0461,164118.9809,164016.6675,163556.5431,163009.2893,162463.9969,162248.6204,162827.3413,,,,,,,,,,ZCTA5 46203,17905.0,3371.0,1.4,5.1,46203.0
46204,"5,871","4,602",358,0,347,0,33,531,505,"4,432","88,081",78023.0,10465.0,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182755.6708,183925.2083,184482.0602,185682.4942,186382.4298,185316.1305,184926.7385,184958.3289,185775.8778,184277.9279,183858.1417,185177.4084,188346.3611,191239.4886,193974.3984,197477.5521,199896.4769,201969.629,204656.2151,209839.1678,214546.2839,217887.7594,220415.8678,223355.2024,226901.2834,229051.7226,231286.7765,233501.3086,235304.8334,237599.4963,239137.8946,240407.877,240235.751,240563.2169,241949.4873,244012.5209,247159.2586,249924.9643,253450.7242,256197.2108,258681.7534,261237.7019,261902.9777,262255.7306,260627.7034,259897.8613,259507.3739,259501.8546,259849.5564,259297.0373,259510.3748,260108.4109,262126.8486,264551.9289,265750.5943,266596.5546,264061.7561,260622.785,253637.7649,,234764.4936,230691.7334,233672.4563,238119.0106,245393.5529,253053.5137,258669.2975,260098.4294,261110.6437,262180.548,262484.5311,260227.2688,255618.2441,249937.1606,244154.2437,237796.2679,232106.5331,230064.6364,232693.7662,237018.2826,239177.356,239286.5744,239494.1867,240727.779,240659.4987,238915.1488,234481.4855,230709.289,226778.9387,224324.7361,222003.0772,220891.4212,220551.7628,220800.184,220182.8955,219519.4554,218932.3037,219118.8477,219809.388,219401.9906,217100.3842,213807.1868,210618.5334,208980.5522,208057.2636,208315.2697,209441.0796,211642.1101,214451.9402,217065.0809,219166.0711,220305.0441,220193.8068,218805.6265,217939.5299,218132.0728,219125.2965,220018.3268,221990.327,224633.6642,227323.1938,228964.1911,230910.1434,232933.4921,234426.6201,234462.8642,233836.2313,233514.5104,233116.1014,233387.3755,234379.9334,236525.6623,239102.6657,241307.8327,243276.8331,244071.7642,244161.8458,243119.3234,242800.0263,242322.4532,242525.7026,242442.795,243645.3705,245456.8578,247868.2201,249945.9534,251539.0957,252420.4459,252366.6293,251337.0362,250158.4798,249350.2151,249612.8154,250862.488,253313.6832,256548.8002,259625.4179,262188.6373,264697.8181,267351.7209,269771.275,271126.9544,271847.3395,272968.68,273897.7815,275244.6919,276768.7313,280037.5078,283878.5828,287816.8563,290807.2931,293306.6618,294879.0643,295180.0175,294541.4563,293344.0099,292724.664,292586.9783,293123.2571,293602.0981,294409.8646,295369.1934,296688.8873,297579.7833,298433.9204,298923.6681,299303.5586,299284.3285,300527.593,302621.2928,305764.0874,308021.8706,309348.0995,309636.1626,309167.7784,310480.4861,313631.3392,317549.5075,320332.6847,322768.1604,325840.5303,329166.6646,331749.3643,332856.92,334454.0014,336455.8125,340085.4342,343183.4164,346428.9501,348983.5097,351332.2987,353790.8154,356447.5614,359006.5885,363032.0405,367305.736,371319.4986,372159.8115,372688.8049,373332.3476,375509.5386,376437.6383,374755.0705,370346.6635,365266.338,362783.8175,362076.9209,363214.5193,362908.477,361835.4287,358597.6953,356236.1932,353808.9104,352369.1385,350591.662,348480.6042,346600.106,344890.209,344573.7015,345416.8697,346771.5626,348141.545,348842.2255,348419.7027,347137.0606,345271.5543,345222.1039,345384.9501,345587.0843,344639.1684,343079.4217,341414.4402,340012.4473,339930.3076,340104.1973,340065.0356,339492.3094,The Block,"50 N Illinois St, Indianapolis, IN",46204.0,"$1,699","$3,929",1-3 Beds,"Pets Allowed, In Unit Washer & Dryer, Stainless Steel Appliances, Package Service, Controlled Access, Granite Countertops, Elevator",https://www.apartments.com/the-block-indianapolis-in/y7ghflr/,(463) 230-8914,ZCTA5 46204,6209.0,638.0,0.0,5.8,46204.0
46204,"5,871","4,602",358,0,347,0,33,531,505,"4,432","88,081",78023.0,10465.0,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182755.6708,183925.2083,184482.0602,185682.4942,186382.4298,185316.1305,184926.7385,184958.3289,185775.8778,184277.9279,183858.1417,185177.4084,188346.3611,191239.4886,193974.3984,197477.5521,199896.4769,201969.629,204656.2151,209839.1678,214546.2839,217887.7594,220415.8678,223355.2024,226901.2834,229051.7226,231286.7765,233501.3086,235304.8334,237599.4963,239137.8946,240407.877,240235.751,240563.2169,241949.4873,244012.5209,247159.2586,249924.9643,253450.7242,256197.2108,258681.7534,261237.7019,261902.9777,262255.7306,260627.7034,259897.8613,259507.3739,259501.8546,259849.5564,259297.0373,259510.3748,260108.4109,262126.8486,264551.9289,265750.5943,266596.5546,264061.7561,260622.785,253637.7649,,234764.4936,230691.7334,233672.4563,238119.0106,245393.5529,253053.5137,258669.2975,260098.4294,261110.6437,262180.548,262484.5311,260227.2688,255618.2441,249937.1606,244154.2437,237796.2679,232106.5331,230064.6364,232693.7662,237018.2826,239177.356,239286.5744,239494.1867,240727.779,240659.4987,238915.1488,234481.4855,230709.289,226778.9387,224324.7361,222003.0772,220891.4212,220551.7628,220800.184,220182.8955,219519.4554,218932.3037,219118.8477,219809.388,219401.9906,217100.3842,213807.1868,210618.5334,208980.5522,208057.2636,208315.2697,209441.0796,211642.1101,214451.9402,217065.0809,219166.0711,220305.0441,220193.8068,218805.6265,217939.5299,218132.0728,219125.2965,220018.3268,221990.327,224633.6642,227323.1938,228964.1911,230910.1434,232933.4921,234426.6201,234462.8642,233836.2313,233514.5104,233116.1014,233387.3755,234379.9334,236525.6623,239102.6657,241307.8327,243276.8331,244071.7642,244161.8458,243119.3234,242800.0263,242322.4532,242525.7026,242442.795,243645.3705,245456.8578,247868.2201,249945.9534,251539.0957,252420.4459,252366.6293,251337.0362,250158.4798,249350.2151,249612.8154,250862.488,253313.6832,256548.8002,259625.4179,262188.6373,264697.8181,267351.7209,269771.275,271126.9544,271847.3395,272968.68,273897.7815,275244.6919,276768.7313,280037.5078,283878.5828,287816.8563,290807.2931,293306.6618,294879.0643,295180.0175,294541.4563,293344.0099,292724.664,292586.9783,293123.2571,293602.0981,294409.8646,295369.1934,296688.8873,297579.7833,298433.9204,298923.6681,299303.5586,299284.3285,300527.593,302621.2928,305764.0874,308021.8706,309348.0995,309636.1626,309167.7784,310480.4861,313631.3392,317549.5075,320332.6847,322768.1604,325840.5303,329166.6646,331749.3643,332856.92,334454.0014,336455.8125,340085.4342,343183.4164,346428.9501,348983.5097,351332.2987,353790.8154,356447.5614,359006.5885,363032.0405,367305.736,371319.4986,372159.8115,372688.8049,373332.3476,375509.5386,376437.6383,374755.0705,370346.6635,365266.338,362783.8175,362076.9209,363214.5193,362908.477,361835.4287,358597.6953,356236.1932,353808.9104,352369.1385,350591.662,348480.6042,346600.106,344890.209,344573.7015,345416.8697,346771.5626,348141.545,348842.2255,348419.7027,347137.0606,345271.5543,345222.1039,345384.9501,345587.0843,344639.1684,343079.4217,341414.4402,340012.4473,339930.3076,340104.1973,340065.0356,339492.3094,Industry Indianapolis,"421 N Pennsylvania St, Indianapolis, IN",46204.0,"$1,330","$4,370",Studio - 2 Beds,"Pets Allowed, Fitness Center, Pool, Clubhouse, EV Charging",https://www.apartments.com/industry-indianapolis-indianapolis-in/qjk4qhz/,(463) 209-6448,ZCTA5 46204,6209.0,638.0,0.0,5.8,46204.0
