RegionID,SizeRank,zip_code,RegionType,StateName,State,City,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024
78085,200,46307,zip,IN,IN,Crown Point,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153001.7814,153079.6906,153265.897,153414.4075,153878.3907,154421.979,155152.8129,155572.0455,155709.0683,155949.0119,156298.0503,156637.7293,156949.6207,157349.1336,158019.4319,158463.7307,159001.449,159653.9917,160444.7605,161366.5817,161933.5325,162797.8186,163505.6935,164277.749,164803.7014,165130.716,165664.8173,166110.43,166581.5789,166932.4569,167393.1165,167720.8429,168125.3382,168564.9817,169273.3072,169955.7885,170715.4034,171451.92,172432.2743,173532.4122,174704.0627,175702.8422,176605.7094,177515.6541,178429.5185,179170.8007,179622.6231,179912.1016,180335.4134,180640.6098,181161.762,181617.0748,182223.0652,182663.4634,183035.1307,183186.9227,183999.0029,185113.4265,186197.0857,186065.1263,185466.8447,184910.6059,184890.6499,184860.3621,185726.7535,186755.0552,187926.8104,188416.4828,188456.3329,188176.074,187630.652,187083.093,186454.3374,185739.2635,185099.5193,184585.8783,184131.3249,183883.9487,183968.5278,184290.2115,184460.6931,184382.5632,184201.6837,184133.2928,184492.7767,184815.666,184918.375,184561.6597,184067.5879,183904.735,184042.8221,184583.1163,184985.2662,185081.4839,185048.548,185011.5332,185005.1807,184908.3729,184739.4555,184602.5471,184422.2619,184468.2641,185021.8072,185779.4387,186300.1546,186276.3722,186031.1244,185999.0646,186236.0501,186672.5654,186640.1234,186705.0489,186906.4732,187745.3885,188589.3128,189304.733,189386.4458,189246.4486,189147.7353,189740.6913,190620.6563,191534.256,192055.9944,192572.22,193020.7566,193453.3296,193896.5208,194514.2022,195509.0536,196092.1311,196637.6181,196859.2804,196927.919,196636.9657,196477.4352,196756.191,197246.5295,197758.5512,198067.078,198468.3935,198944.5406,199506.9986,200171.2703,200863.7478,201479.2321,201962.5619,202176.8808,202767.937,203359.1994,204059.1828,204407.7802,205096.3549,205835.815,206718.3309,207227.3476,207753.7788,208386.5031,209362.5,210435.8294,211531.7833,212178.7281,212401.4891,212522.9536,213273.2644,214665.0978,216206.8613,217414.8906,218278.4272,218855.9333,219370.1815,220315.1954,221349.3539,222266.4199,222806.3271,223617.5338,224563.6971,225772.1419,226956.0912,228261.7067,229348.6187,230422.2964,231522.932,232703.3204,233855.6207,235189.5017,236604.0851,238192.181,239601.3154,240808.4632,241876.1385,242662.2339,243463.0089,244048.454,244867.1599,245962.2666,247019.6682,247983.3131,248820.8442,249973.0002,251235.6396,252273.0351,252759.2094,252848.2265,253082.305,254369.643,256834.4019,260478.0751,264458.8988,268338.2564,272332.4994,276603.5951,281297.8515,285921.8016,290438.8391,294062.105,296462.4992,297576.7033,298808.1369,300622.0637,302649.055,305333.0908,308824.7597,313330.9456,317748.1732,321325.6549,324091.4064,325441.8852,325488.4639,324652.9786,323988.4075,323669.1612,323348.635,322769.6266,322687.3431,323086.7011,324010.1711,325493.5228,327525.0966,329638.4126,331125.4226,331887.1077,332083.8804,331706.1368,331203.3655,331381.9489,332298.437,333934.5126,335564.7964,336710.075,336861.9906,336549.534,336666.3531,337611.8368,338764.6212,339630.1488
78823,218,47906,zip,IN,IN,West Lafayette,"Lafayette-West Lafayette, IN",Tippecanoe County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169335.5502,170129.4718,170567.3845,171050.677,170601.1432,170062.1103,169895.6016,170299.4004,170365.0236,169667.7028,170731.8608,172341.3412,174526.913,174935.9316,175260.2142,176456.7639,176744.4288,176225.0453,174657.3289,173840.1992,173521.2433,173556.9091,173644.4071,173950.04,174320.4185,174777.7878,175121.4856,174806.4491,174265.7669,174195.1859,174577.5265,175115.3581,175296.9717,175997.5571,177066.8167,178403.2965,179290.8384,180094.7304,180734.5758,180848.2443,180160.8664,179147.6922,178516.7235,178303.2762,178381.8063,178356.541,178507.8827,178888.6748,179603.4734,179846.0417,179569.203,178835.9789,178050.6264,176873.7342,176104.9699,175953.5688,176088.6122,176447.6526,176141.5456,175851.4223,174608.1066,173924.4214,173275.7549,173517.4944,173373.275,174258.5242,175268.1541,176830.2204,178123.8398,178969.0911,179569.4857,179770.1758,179779.2931,180330.06,180588.7832,181064.6047,180511.8073,179795.9176,179414.6312,179435.7335,179400.7508,179128.6383,178586.4719,178225.3764,177604.5925,176829.6099,175958.6267,175672.5132,176261.9278,176854.8971,176865.788,175914.0617,175004.3243,174017.6835,173317.8678,172857.4946,172712.7801,172848.8192,172819.4855,172308.1056,171944.1387,172209.016,173152.6081,173805.9727,174006.738,174062.9186,174126.3324,174210.2262,174154.0048,174357.089,174445.6691,174380.8497,174456.3352,174731.4274,175368.9533,175841.2256,176284.9394,176702.4767,176964.9923,177234.9184,177653.1813,178341.8768,178967.4636,179268.0796,179498.1981,179719.0843,180225.4678,180743.1623,181273.0668,181830.6691,182378.4855,183018.2912,183256.7216,183543.6697,183822.1128,184211.2889,184637.6662,185248.8478,185966.8503,186784.1262,187295.9249,187986.0668,188701.958,189515.3461,190100.7339,190533.725,191013.8718,191650.8345,192601.2184,193620.1913,194870.5845,195937.1502,196639.7076,197166.4552,197769.174,198953.301,200393.8329,201832.9365,203281.6578,204042.9876,204562.4478,204888.526,206075.63,207490.3012,209247.2833,210693.7475,212285.8649,213388.1049,214327.2555,215196.1513,216148.9593,216938.8489,217664.716,218839.1647,220308.2214,221623.0424,222637.5305,223699.1044,224611.1575,225060.3126,224990.7245,224803.7244,224679.6141,224919.7846,225394.8872,226424.7906,227261.1553,228330.9107,229514.1405,231087.7251,232478.0239,233615.712,234927.5965,236655.4449,238340.5113,239931.8414,241347.2344,242950.9675,244538.0851,245871.5642,246932.0794,247801.2739,248827.968,250772.8195,253227.8299,256136.6603,258533.7481,260674.8616,262890.6094,265561.1898,268949.98,273121.5205,277770.2389,282202.2832,285585.9062,287879.5521,290072.1223,292690.6043,295905.5123,299521.0555,303328.0813,307314.5652,311442.4273,315206.5212,318144.3315,318893.5946,317893.1277,315628.4892,313781.9425,312460.6199,311910.6419,311426.668,311713.0202,312453.0321,314090.6064,316360.8608,319174.0135,322002.2347,324191.3834,325719.2063,326707.717,328067.1007,329781.4627,332432.6091,335096.0448,338224.2166,340978.2845,343204.7913,344480.9865,344896.3075,345465.1148,346328.2209,347909.7574,349516.7509
78042,595,46227,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80997.3109,80986.85226,80921.7294,80970.75545,81263.75173,81494.95403,81529.53682,81377.35623,81290.32186,81327.14489,81411.30985,81702.037,82090.53394,82518.07489,82870.10051,83269.68164,83795.03002,84257.48358,84853.00085,85687.97466,86808.07004,88011.85037,89080.7297,90045.33789,90674.25542,91054.90472,91111.84825,91357.72219,91711.93632,92145.07793,92213.22672,92232.18679,92140.00793,92232.59923,92201.43569,92469.62442,92697.63893,92899.90855,93109.65364,93494.31907,94024.9889,94490.35928,94656.00937,94748.78708,94564.19916,94353.67903,93921.2203,93642.71708,93449.08314,93220.59619,92942.36337,92740.44529,93245.40134,93915.04438,94441.3946,94339.81288,94095.63528,93970.54686,94004.84287,94306.45931,94397.60914,94362.3478,94024.3491,93897.99858,93624.19233,92985.21854,92223.2404,91404.43153,91112.1712,90999.04345,91410.1209,91965.62837,92734.76949,93204.36114,93561.70771,93445.84107,93641.58083,93976.47822,94445.43079,94988.4964,95400.71858,95788.54132,95978.82606,96033.19592,95538.70188,94548.79543,92925.19893,91745.90626,90628.36501,90124.43641,89775.08346,89707.98601,89673.71223,89461.01396,88719.30643,87792.35867,87248.64583,87480.42187,88197.80201,88667.37053,88580.73174,88211.22176,87546.587,87532.06085,87841.08174,88640.57847,89202.33689,89874.2378,90598.29625,91194.47408,91400.632,91358.85207,90975.19588,90583.38793,90301.53395,90364.24835,90658.25544,91070.49887,91571.1295,92101.11744,92546.67757,93123.46675,93613.91813,93944.66461,94014.92893,94005.41827,94055.94885,94337.05284,94799.50836,95838.23586,97110.5713,98296.20097,99397.26568,100204.9998,100828.2308,100897.9204,100905.7867,100936.5725,101128.0507,101442.1056,101901.0111,102432.6051,102923.4673,103408.2589,103881.4567,104487.5842,104908.2052,105149.4418,105167.9089,105483.7575,105900.5928,106523.7553,106776.2776,107196.9249,107636.2572,108590.9516,109759.131,110890.1432,111978.8274,112877.043,113854.2623,114757.6927,115434.1747,115861.6202,116198.9726,116811.7266,117532.5296,118256.9143,119072.3909,120056.3935,121142.4791,122142.2945,123283.7857,124281.8324,125006.042,125308.912,126063.7705,127319.4816,128874.3996,130083.718,131103.5029,132072.0735,133056.5958,133797.9042,134567.6368,135193.9686,135938.8977,136511.0363,137268.0916,138043.2577,138944.2358,139639.1938,140193.091,140785.9005,141567.5134,142731.4249,144043.7599,145346.9655,147026.5958,148761.2133,150558.8033,151727.7247,152485.1852,152929.7414,153423.5816,154303.9989,155946.2763,158166.3178,160864.1392,163508.3537,166366.9331,169471.5443,172935.6124,175975.4409,178544.6664,180915.2524,182903.211,184095.4012,184570.8532,185449.793,186944.575,188750.8889,191884.1191,196541.871,201773.608,206288.8541,209531.0825,212401.4036,213783.3559,214108.5279,213584.3595,213376.1037,213568.6606,214072.8269,214453.3083,214978.6012,215434.6695,216157.861,216745.7703,216821.7417,216431.0135,216135.536,216140.706,216020.6989,215542.4152,215105.2667,215569.6649,216685.4893,218393.8797,220013.1342,221176.312,221767.3388,221878.6726,221666.8373,221472.8218,221382.1667,221924.1432
77986,826,46143,zip,IN,IN,Greenwood,"Indianapolis-Carmel-Anderson, IN",Johnson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155236.8083,155258.6865,155250.6638,155196.9181,155118.6362,154950.9196,154624.7545,154469.6783,154329.8085,154208.5711,153956.921,154063.2624,154440.3956,154926.4154,155223.2121,155526.1984,155685.4525,155854.2034,155847.7424,155991.7387,156075.6264,156406.7774,156514.8151,156675.8788,156633.6149,156766.438,156785.0347,156862.328,156940.915,157181.3059,157325.6923,157504.3944,157589.3757,157696.991,157590.3336,157433.9488,157119.9095,156662.8355,156167.4661,155764.9161,155350.9809,154776.9852,154294.1235,154124.7359,153995.7312,153836.7502,153646.9104,153776.4408,153455.3285,152855.7795,151924.7385,151495.2786,151106.9121,151111.2015,150807.6933,150879.2153,150867.7868,151269.9134,151251.3025,151339.7364,151298.9473,151341.7519,150670.7935,149560.5612,148351.7207,147076.3995,145677.6066,144493.3859,144009.1901,144306.785,144387.9709,144306.7462,144031.8811,144006.4723,144064.8531,144006.5082,143892.5427,143496.8487,143506.1618,143973.1349,145095.5384,146330.0298,147362.264,148088.5342,148623.1114,149142.8243,149713.1664,150150.7884,150379.7049,150623.7007,150739.3447,150963.3925,151243.3265,151837.6793,152630.2812,153549.5382,154393.4061,155169.7409,155689.5654,156087.5347,156312.0848,156793.5009,157188.6308,157616.3763,157556.2745,157758.9028,158294.9086,159080.5601,160061.6289,160874.6487,161691.7248,162021.3902,162273.1509,162547.5126,163011.9784,163400.2003,163694.9879,164026.9086,164431.4417,164894.9122,165467.9198,166125.8513,166797.8209,167130.3298,167404.8666,167782.8269,168472.485,169124.0604,169548.2609,170152.8993,171008.6567,171998.5565,173004.8372,173776.3494,174669.6752,175437.8548,176233.5633,177008.3033,177671.4902,178266.938,178878.779,179700.6712,180787.2454,181913.0744,183015.0679,184101.1795,185180.3971,186207.7021,187291.3816,188418.7845,189512.2356,190358.5006,191160.4835,191865.5873,192915.4227,194060.7002,195629.9625,197022.8386,198396.6968,199458.7558,200515.2721,201598.2585,202970.3833,204209.6726,205257.4727,205792.6896,206487.681,207261.4553,208246.6576,209132.4025,210077.5942,211187.6539,212615.0702,214093.007,215549.7653,216783.5089,217980.4797,219205.1944,220362.8771,221569.1329,222888.9212,224598.9068,227006.6678,229982.8289,233698.7656,237507.5785,241181.0201,244767.3126,248703.2197,253057.8783,257615.5798,262065.2907,266114.2789,269433.2444,272118.625,274901.3211,278169.6139,281977.9664,286744.8162,292430.0083,298893.9658,304978.6213,309985.167,313594.9714,315245.3985,315166.7622,313776.7068,312387.4119,311220.0613,310464.3823,309677.8148,309220.2613,308744.2093,308632.1716,308892.2073,309638.5453,310347.3124,310626.5924,310309.8065,310077.985,309594.2523,309122.4441,308642.3636,308812.4491,309927.7799,311231.2297,312137.4874,312332.3014,312073.0057,312031.4616,312160.6202,312504.8663,312959.9556
77918,904,46032,zip,IN,IN,Carmel,"Indianapolis-Carmel-Anderson, IN",Hamilton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240389.6206,241822.3784,242643.5295,244119.8358,245304.3196,246854.6074,248125.7199,249349.3704,249565.9619,250258.9294,250723.9254,252804.8515,255260.9788,257197.7097,258281.8926,258585.6204,258648.0071,257623.2874,256218.7954,255297.9672,254790.8741,254605.67,254802.6172,256124.4504,258172.988,260360.7214,261720.7953,262648.6111,263104.2773,263685.3065,263771.8607,264005.547,264097.4559,264162.5129,264322.6489,264983.5529,266242.9173,267018.7976,267227.8122,266952.9221,266911.9081,266956.998,267344.5862,267756.5747,267931.2654,267850.8079,267611.2661,268074.0498,268976.865,270220.9002,271074.1761,271625.7543,271608.1335,271415.612,271144.975,271440.5065,271622.1137,271393.0488,270886.5663,271036.5136,272087.2968,273009.3933,272882.1641,272062.2999,270659.168,269321.6213,267781.0865,266738,266135.9662,265897.6058,265346.6203,264827.9439,264403.6613,264212.9411,263850.1791,263241.6893,262451.2369,261362.1247,260456.6287,259799.4545,259940.8595,260650.7048,261951.7061,262791.7123,263397.2903,263291.4952,263015.5645,262287.8855,261617.8892,261046.6206,260328.4031,259285.9684,257720.6176,256179.3229,255184.5698,254709.2414,254909.997,255252.6504,256045.8627,256517.6709,256824.1803,256841.9317,257030.8337,257248.5707,257621.5314,258182.7361,259217.4517,260371.6141,261630.5424,262421.5364,263229.2008,263922.1984,264889.5423,265881.9937,266556.2887,267198.3305,267915.8442,268945.0011,270067.6772,271730.1899,274012.7614,276324.024,278187.4351,279867.8402,281656.0052,283264.7748,284217.4418,284651.288,284761.1328,284905.8899,285578.2917,286944.3813,288275.8882,289337.782,290037.0302,290925.2199,291540.4806,291980.4844,292260.4451,292981.0525,294065.6079,295408.224,296675.7942,297737.996,298556.7184,299195.3914,300147.8613,301062.6868,302143.5957,303041.0743,304131.5976,305010.584,305466.4266,305535.6856,306010.0978,306798.241,307831.567,308726.3729,309585.5088,310352.7279,311238.0259,312393.2955,313928.2852,315002.463,315895.904,316634.7906,318015.0069,319443.8874,320715.3661,321279.593,321379.594,321345.7541,321445.0403,321734.4317,322304.9822,323275.8924,324687.2618,326544.0245,328277.1925,329932.1648,331274.1472,332749.4303,334005.791,334976.3356,335651.3549,336427.3476,337209.3242,338143.969,339206.2057,340405.4485,341423.6348,342106.9493,342759.4075,343456.0283,344357.6725,345401.3052,346652.36,348052.627,349687.8493,351613.2553,353579.6674,355728.3694,357869.5417,359214.0131,359806.6037,360160.6744,361643.7959,364555.6691,368530.2357,373362.0396,378244.0627,383139.9234,388186.8272,394273.585,400899.1352,408181.1948,414375.4575,418863.8325,420994.8596,422127.9958,424985.0786,429714.3803,435815.9048,442425.9484,450231.8098,458920.3741,467880.9195,475757.6159,482294.9963,485466.1787,485570.8613,483383.0393,481810.7012,481168.2177,481775.9393,482005.518,482704.6252,483077.6108,484991.7896,488068.2536,492364.1755,496645.434,499992.5679,502387.5369,503030.1302,502887.786,503057.4251,504434.8002,506886.38,510455.237,514181.5287,516844.2958,517859.3049,517765.5699,518182.2594,518724.8302,520059.634,521380.6851
78467,1033,47150,zip,IN,IN,New Albany,"Louisville/Jefferson County, KY-IN",Floyd County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113706.9795,113855.1851,114105.2863,114232.6216,113795.3575,112941.2436,111891.3611,111289.4686,110800.8059,110449.2527,110274.8371,110077.0833,110219.2026,110160.2675,109568.8733,108662.7697,107897.3656,107780.2399,107785.303,107385.0548,106922.2525,106197.3654,105458.2849,104776.9718,104110.8961,103556.369,103149.4752,103196.7501,103431.2598,103540.6338,103514.5294,103545.9067,103976.9999,104524.1461,104982.5589,105005.6414,105008.6559,105224.0793,105437.2108,105607.2168,105845.2741,105988.0906,106222.6385,106020.4069,106012.1975,105977.31,105787.0028,105540.9606,105175.5824,104817.9587,104294.1056,103528.4658,103127.8948,102914.2637,102933.6527,103235.9935,103772.7065,104163.4153,104150.5558,103776.4163,103481.7275,103136.0424,102690.2571,102709.5627,103379.2412,104346.4875,105350.196,106076.2072,106602.311,106660.6653,106551.1962,106779.4165,107297.7924,108264.2285,109098.5027,109569.2412,109993.6531,110425.9428,110978.5592,111038.574,111050.5025,111407.4994,111744.2748,112138.5224,112551.3315,113246.3098,114268.1812,115248.1616,116189.9042,116765.6752,116862.5039,117007.9606,117330.2335,118335.2685,119315.7664,120230.0799,120702.0403,120917.6378,121150.3146,121720.5168,122600.6449,123624.9272,124602.4621,125415.7047,126109.5095,126859.8043,127813.1639,128690.6952,129343.7584,129835.8085,130485.7087,131081.9343,131644.3486,132247.7491,132968.4429,133659.902,134169.8633,134657.5407,135438.8951,136309.4795,137637.1267,139116.0568,140801.2768,141956.4408,142476.4219,142634.356,142951.9652,143608.5245,144295.0037,144805.7872,145344.2669,146064.6831,147010.8246,148088.6965,149222.9818,150524.6706,151543.0989,152341.557,152987.7031,153959.9049,155640.3196,157938.7203,160642.5151,163068.8698,165165.1901,167347.1501,169777.5308,172119.608,174389.9873,176436.6903,178223.9595,178975.7124,179128.3552,179109.924,179841.2764,180859.4355,183102.3998,186004.1045,189281.7766,191971.6219,193773.0831,195376.8552,195842.1181,195428.8278,194474.9862,193968.1355,193992.4849,194108.4068,194048.915,194179.844,194646.8929,195961.2883,197752.8363,199626.194,201294.0464,203136.6909,204744.7127,205733.893,206036.4911,206470.0088,207570.8217,209077.1539,210767.1863,212362.0624,213703.4298,214671.6478,215153.4509,215418.8907,215523.2255,215766.385,216138.5267
77940,1069,46060,zip,IN,IN,Noblesville,"Indianapolis-Carmel-Anderson, IN",Hamilton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143633.4422,144025.9312,144449.3945,145057.6034,145596.4837,145989.5783,146919.3728,147919.924,149100.0732,149732.5611,149988.768,150226.9136,150639.7892,151120.425,151195.2755,151271.2746,151388.2941,151376.3428,151155.8328,151101.8028,151171.2546,151390.3839,151439.3727,151789.1614,152007.0684,152413.8422,152763.7756,153055.7203,153101.9415,153244.3855,153256.6755,153516.2734,153700.1649,154057.8433,154281.1715,154455.5887,154729.8988,154843.0287,154973.1724,155272.8279,155705.1371,155931.1943,155935.0788,156078.6506,156357.391,156754.6178,157183.4585,157631.8334,157761.437,157834.4597,157992.7434,158348.3345,158413.997,158158.6913,157460.4986,156962.8117,156386.3291,156026.4307,155631.8658,155142.7527,154773.7508,153974.876,153171.9804,152437.472,152091.0106,152114.1902,152020.9696,151720.1498,151444.1742,151328.3075,151244.7513,151124.5862,150689.2235,150565.1454,150337.5603,150474.3136,150577.1239,151133.2448,151854.9593,152731.3275,153176.5533,153579.209,153664.9258,153548.975,152931.7755,152211.5038,151684.8234,151274.261,150795.7844,149927.0501,149042.8153,148345.7792,148026.3144,147851.5167,147641.9276,147558.7191,147405.161,147453.8827,147362.3017,147380.3408,147297.2664,147372.877,147581.5929,148032.4332,148607.9502,149271.7318,149703.913,149975.8192,150302.8654,150723.546,151152.3396,151293.0453,151325.0875,151461.3942,151598.3316,151809.4009,152227.4202,153258.0475,154408.2065,155496.1306,156411.2914,157377.9159,158243.352,158888.3956,159368.7896,159910.7186,160421.9493,161012.824,161780.2068,162707.9489,163643.6534,164358.6324,164886.4428,165238.0568,165476.4029,165564.4518,165970.2784,166408.073,167110.6554,167812.3517,168893.5438,170014.6148,170860.0938,171520.154,171997.1419,172548.2919,172980.2494,173465.7887,173933.9597,174470.7183,174999.0967,175994.6601,177151.8751,178436.832,179378.1384,180090.538,180730.3314,181326.6931,181941.7477,182545.1518,182996.3591,183286.44,183667.9722,184468.9822,185493.17,186481.7643,187153.7089,187780.6478,188349.4821,188974.8733,189794.5639,190803.0189,192100.9106,193462.8233,195180.6895,196915.7201,198612.0054,199929.4351,201376.2524,202736.105,204154.1315,205089.1415,205924.2086,206622.0135,207586.7866,208430.3717,209181.1895,209776.2758,210453.4995,211259.8273,212146.211,213094.2659,213904.0396,214698.6258,215619.3268,216760.2925,217930.67,219246.0329,220768.5677,222354.5571,223514.8354,224428.9844,225606.6586,227273.5126,229686.302,232527.8247,236074.697,239630.4555,243267.8354,246781.7862,250633.4663,254674.8139,259182.0496,263943.5606,268202.4525,271243.881,273020.1861,275345.7574,278558.4996,282499.4058,287183.5149,292737.5339,298959.4236,305020.9587,309930.5892,313990.1039,316008.5698,316445.6193,315599.4084,314747.6046,314369.1716,314195.0925,313813.4928,313802.1673,314200.6214,315622.5337,317540.2417,319750.1834,321712.9928,323146.884,323948.5718,324401.4697,324542.8694,324578.0241,324578.3881,324773.4056,325614.7984,326483.8504,327266.8455,327548.5667,327978.9909,328795.0559,329816.9315,330759.3291,331431.2967
